function_id,memory_mb,cpu_cores,duration_ms
f3,2368,1.2,575
f3,2368,1.3,592
f3,2368,1.4,553
f3,2368,1.5,568
f3,2368,1.6,579
f3,2368,1.7,579
f3,2368,1.8,573
f3,2368,1.9,570
f3,2368,2.0,564
f3,2368,2.1,574
f3,2368,2.2,555
f3,2368,2.3,563
f3,2432,0.6,983
f3,2432,0.7,816
f3,2432,0.8,718
f3,2432,0.9,638
f3,2432,1.0,599
f3,2432,1.1,582
f3,2432,1.2,560
f3,2432,1.3,594
f3,2432,1.4,581
f3,2432,1.5,571
f3,2432,1.6,569
f3,2432,1.7,571
f3,2432,1.8,575
f3,2432,1.9,584
f3,2432,2.0,489
f3,2432,2.1,564
f3,2432,2.2,573
f3,2432,2.3,584
f3,2496,0.7,820
f3,2496,0.8,712
f3,2496,0.9,636
f3,2496,1.0,562
f3,2496,1.1,585
f3,2496,1.2,567
f3,2496,1.3,563
f3,2496,1.4,576
f3,2496,1.5,569
f3,2496,1.6,568
f3,2496,1.7,567
f3,2496,1.8,569
f3,2496,1.9,572
f3,2496,2.0,572
f3,2496,2.1,569
f3,2496,2.2,567
f3,2496,2.3,556
f3,2496,2.4,562
f3,2560,0.7,809
f3,2560,0.8,705
f3,2560,0.9,617
f3,2560,1.0,571
f3,2560,1.1,571
f3,2560,1.2,576
f3,2560,1.3,569
f3,2560,1.4,574
f3,2560,1.5,582
f3,2560,1.6,643
f3,2560,1.7,574
f3,2560,1.8,578
f3,2560,1.9,559
f3,2560,2.0,573
f3,2560,2.1,586
f3,2560,2.2,567
f3,2560,2.3,568
f3,2560,2.4,568
f3,2560,2.5,575
f3,2624,0.7,803
f3,2624,0.8,691
f3,2624,0.9,626
f3,2624,1.0,587
f3,2624,1.1,588
f3,2624,1.2,551
f3,2624,1.3,570
f3,2624,1.4,603
f3,2624,1.5,584
f3,2624,1.6,586
f3,2624,1.7,588
f3,2624,1.8,583
f3,2624,1.9,623
f3,2624,2.0,603
f3,2624,2.1,556
f3,2624,2.2,574
f3,2624,2.3,576
f3,2624,2.4,606
f3,2624,2.5,573
f3,2688,0.7,817
f3,2688,0.8,715
f3,2688,0.9,604
f3,2688,1.0,559
f3,2688,1.1,603
f3,2688,1.2,572
f3,2688,1.3,591
f3,2688,1.4,588
f3,2688,1.5,571
f3,2688,1.6,566
f3,2688,1.7,576
f3,2688,1.8,569
f3,2688,1.9,640
f3,2688,2.0,563
f3,2688,2.1,565
f3,2688,2.2,573
f3,2688,2.3,578
f3,2688,2.4,589
f3,2688,2.5,562
f3,2688,2.6,578
f3,2752,0.7,821
f3,2752,0.8,701
f3,2752,0.9,642
f3,2752,1.0,586
f3,2752,1.1,573
f3,2752,1.2,572
f3,2752,1.3,585
f3,2752,1.4,574
f3,2752,1.5,578
f3,2752,1.6,573
f3,2752,1.7,567
f3,2752,1.8,574
f3,2752,1.9,590
f3,2752,2.0,577
f3,2752,2.1,574
f3,2752,2.2,551
f3,2752,2.3,577
f3,2752,2.4,555
f3,2752,2.5,502
f3,2752,2.6,571
f3,2816,0.7,780
f3,2816,0.8,730
f3,2816,0.9,617
f3,2816,1.0,567
f3,2816,1.1,637
f3,2816,1.2,568
f3,2816,1.3,579
f3,2816,1.4,573
f3,2816,1.5,602
f3,2816,1.6,558
f3,2816,1.7,584
f3,2816,1.8,574
f3,2816,1.9,572
f3,2816,2.0,572
f3,2816,2.1,552
f3,2816,2.2,572
f3,2816,2.3,561
f3,2816,2.4,576
f3,2816,2.5,587
f3,2816,2.6,574
f3,2816,2.7,468
f3,2880,0.8,714
f3,2880,0.9,622
f3,2880,1.0,572
f3,2880,1.1,593
f3,2880,1.2,558
f3,2880,1.3,577
f3,2880,1.4,574
f3,2880,1.5,558
f3,2880,1.6,586
f3,2880,1.7,582
f3,2880,1.8,591
f3,2880,1.9,640
f3,2880,2.0,565
f3,2880,2.1,570
f3,2880,2.2,578
f3,2880,2.3,573
f3,2880,2.4,557
f3,2880,2.5,566
f3,2880,2.6,582
f3,2880,2.7,589
f3,2880,2.8,581
f3,2944,0.8,698
f3,2944,0.9,619
f3,2944,1.0,577
f3,2944,1.1,582
f3,2944,1.2,572
f3,2944,1.3,574
f3,2944,1.4,573
f3,2944,1.5,570
f3,2944,1.6,573
f3,2944,1.7,559
f3,2944,1.8,572
f3,2944,1.9,587
f3,2944,2.0,561
f3,2944,2.1,574
f3,2944,2.2,570
f3,2944,2.3,579
f3,2944,2.4,576
f3,2944,2.5,579
f3,2944,2.6,555
f3,2944,2.7,601
f3,2944,2.8,598
f3,3008,0.8,704
f3,3008,0.9,681
f3,3008,1.0,474
f3,3008,1.1,554
f3,3008,1.2,579
f3,3008,1.3,571
f3,3008,1.4,569
f3,3008,1.5,564
f3,3008,1.6,570
f3,3008,1.7,568
f3,3008,1.8,591
f3,3008,1.9,573
f3,3008,2.0,567
f3,3008,2.1,567
f3,3008,2.2,587
f3,3008,2.3,931
f3,3008,2.4,462
f3,3008,2.5,481
f3,3008,2.6,558
f3,3008,2.7,567
f3,3008,2.8,584
f3,3008,2.9,566
f3,3072,0.8,722
f3,3072,0.9,611
f3,3072,1.0,574
f3,3072,1.1,571
f3,3072,1.2,579
f3,3072,1.3,564
f3,3072,1.4,575
f3,3072,1.5,587
f3,3072,1.6,571
f3,3072,1.7,573
f3,3072,1.8,611
f3,3072,1.9,579
f3,3072,2.0,577
f3,3072,2.1,620
f3,3072,2.2,577
f3,3072,2.3,569
f3,3072,2.4,584
f3,3072,2.5,573
f3,3072,2.6,575
f3,3072,2.7,569
f3,3072,2.8,578
f3,3072,2.9,573
f3,3072,3.0,560
f3,3136,0.8,717
f3,3136,0.9,622
f3,3136,1.0,575
f3,3136,1.1,577
f3,3136,1.2,570
f3,3136,1.3,576
f3,3136,1.4,565
f3,3136,1.5,565
f3,3136,1.6,563
f3,3136,1.7,481
f3,3136,1.8,553
f3,3136,1.9,563
f3,3136,2.0,568
f3,3136,2.1,576
f3,3136,2.2,586
f3,3136,2.3,594
f3,3136,2.4,574
f3,3136,2.5,570
f3,3136,2.6,578
f3,3136,2.7,573
f3,3136,2.8,559
f3,3136,2.9,478
f3,3136,3.0,565
f3,3200,0.8,708
f3,3200,0.9,634
f3,3200,1.0,555
f3,3200,1.1,567
f3,3200,1.2,570
f3,3200,1.3,572
f3,3200,1.4,579
f3,3200,1.5,556
f3,3200,1.6,599
f3,3200,1.7,575
f3,3200,1.8,490
f3,3200,1.9,588
f3,3200,2.0,471
f3,3200,2.1,583
f3,3200,2.2,573
f3,3200,2.3,576
f3,3200,2.4,567
f3,3200,2.5,566
f3,3200,2.6,578
f3,3200,2.7,589
f3,3200,2.8,570
f3,3200,2.9,587
f3,3200,3.0,561
f3,3200,3.1,561
f3,3264,0.8,690
f3,3264,0.9,622
f3,3264,1.0,571
f3,3264,1.1,566
f3,3264,1.2,577
f3,3264,1.3,567
f3,3264,1.4,580
f3,3264,1.5,556
f3,3264,1.6,569
f3,3264,1.7,574
f3,3264,1.8,566
f3,3264,1.9,568
f3,3264,2.0,576
f3,3264,2.1,580
f3,3264,2.2,565
f3,3264,2.3,563
f3,3264,2.4,586
f3,3264,2.5,563
f3,3264,2.6,578
f3,3264,2.7,574
f3,3264,2.8,574
f3,3264,2.9,479
f3,3264,3.0,572
f3,3264,3.1,563
f3,3328,0.9,660
f3,3328,1.0,585
f3,3328,1.1,569
f3,3328,1.2,574
f3,3328,1.3,559
f3,3328,1.4,600
f3,3328,1.5,566
f3,3328,1.6,470
f3,3328,1.7,572
f3,3328,1.8,576
f3,3328,1.9,571
f3,3328,2.0,466
f3,3328,2.1,571
f3,3328,2.2,557
f3,3328,2.3,576
f3,3328,2.4,556
f3,3328,2.5,580
f3,3328,2.6,575
f3,3328,2.7,590
f3,3328,2.8,476
f3,3328,2.9,574
f3,3328,3.0,559
f3,3328,3.1,575
f3,3328,3.2,565
f3,3392,0.9,631
f3,3392,1.0,570
f3,3392,1.1,578
f3,3392,1.2,571
f3,3392,1.3,579
f3,3392,1.4,586
f3,3392,1.5,574
f3,3392,1.6,572
f3,3392,1.7,580
f3,3392,1.8,577
f3,3392,1.9,575
f3,3392,2.0,564
f3,3392,2.1,576
f3,3392,2.2,572
f3,3392,2.3,569
f3,3392,2.4,580
f3,3392,2.5,568
f3,3392,2.6,569
f3,3392,2.7,559
f3,3392,2.8,579
f3,3392,2.9,569
f3,3392,3.0,567
f3,3392,3.1,578
f3,3392,3.2,459
f3,3392,3.3,572
f3,3456,0.9,510
f3,3456,1.0,566
f3,3456,1.1,576
f3,3456,1.2,589
f3,3456,1.3,570
f3,3456,1.4,556
f3,3456,1.5,585
f3,3456,1.6,555
f3,3456,1.7,581
f3,3456,1.8,563
f3,3456,1.9,477
f3,3456,2.0,599
f3,3456,2.1,570
f3,3456,2.2,588
f3,3456,2.3,572
f3,3456,2.4,582
f3,3456,2.5,565
f3,3456,2.6,569
f3,3456,2.7,578
f3,3456,2.8,580
f3,3456,2.9,583
f3,3456,3.0,576
f3,3456,3.1,564
f3,3456,3.2,568
f3,3456,3.3,580
f3,3520,0.9,619
f3,3520,1.0,569
f3,3520,1.1,571
f3,3520,1.2,566
f3,3520,1.3,570
f3,3520,1.4,593
f3,3520,1.5,604
f3,3520,1.6,616
f3,3520,1.7,565
f3,3520,1.8,571
f3,3520,1.9,575
f3,3520,2.0,583
f3,3520,2.1,574
f3,3520,2.2,580
f3,3520,2.3,580
f3,3520,2.4,629
f3,3520,2.5,571
f3,3520,2.6,609
f3,3520,2.7,582
f3,3520,2.8,569
f3,3520,2.9,573
f3,3520,3.0,566
f3,3520,3.1,579
f3,3520,3.2,579
f3,3520,3.3,571
f3,3520,3.4,583
f3,3584,0.9,630
f3,3584,1.0,582
f3,3584,1.1,584
f3,3584,1.2,572
f3,3584,1.3,565
f3,3584,1.4,560
f3,3584,1.5,574
f3,3584,1.6,572
f3,3584,1.7,569
f3,3584,1.8,578
f3,3584,1.9,580
f3,3584,2.0,578
f3,3584,2.1,576
f3,3584,2.2,571
f3,3584,2.3,575
f3,3584,2.4,579
f3,3584,2.5,478
f3,3584,2.6,587
f3,3584,2.7,566
f3,3584,2.8,593
f3,3584,2.9,571
f3,3584,3.0,472
f3,3584,3.1,480
f3,3584,3.2,571
f3,3584,3.3,565
f3,3584,3.4,482
f3,3584,3.5,577
f3,3648,0.9,632
f3,3648,1.0,569
f3,3648,1.1,591
f3,3648,1.2,561
f3,3648,1.3,581
f3,3648,1.4,574
f3,3648,1.5,571
f3,3648,1.6,573
f3,3648,1.7,579
f3,3648,1.8,579
f3,3648,1.9,572
f3,3648,2.0,477
f3,3648,2.1,576
f3,3648,2.2,471
f3,3648,2.3,580
f3,3648,2.4,582
f3,3648,2.5,471
f3,3648,2.6,565
f3,3648,2.7,558
f3,3648,2.8,575
f3,3648,2.9,568
f3,3648,3.0,584
f3,3648,3.1,584
f3,3648,3.2,576
f3,3648,3.3,579
f3,3648,3.4,576
f3,3648,3.5,572
f3,3712,1.0,590
f3,3712,1.1,582
f3,3712,1.2,570
f3,3712,1.3,569
f3,3712,1.4,587
f3,3712,1.5,575
f3,3712,1.6,571
f3,3712,1.7,572
f3,3712,1.8,562
f3,3712,1.9,582
f3,3712,2.0,648
f3,3712,2.1,583
f3,3712,2.2,569
f3,3712,2.3,578
f3,3712,2.4,585
f3,3712,2.5,590
f3,3712,2.6,567
f3,3712,2.7,591
f3,3712,2.8,578
f3,3712,2.9,569
f3,3712,3.0,575
f3,3712,3.1,581
f3,3712,3.2,609
f3,3712,3.3,596
f3,3712,3.4,576
f3,3712,3.5,574
f3,3712,3.6,598
f3,3776,1.0,614
f3,3776,1.1,576
f3,3776,1.2,573
f3,3776,1.3,583
f3,3776,1.4,566
f3,3776,1.5,610
f3,3776,1.6,584
f3,3776,1.7,559
f3,3776,1.8,572
f3,3776,1.9,574
f3,3776,2.0,471
f3,3776,2.1,569
f3,3776,2.2,568
f3,3776,2.3,476
f3,3776,2.4,559
f3,3776,2.5,571
f3,3776,2.6,576
f3,3776,2.7,569
f3,3776,2.8,571
f3,3776,2.9,578
f3,3776,3.0,575
f3,3776,3.1,568
f3,3776,3.2,573
f3,3776,3.3,578
f3,3776,3.4,576
f3,3776,3.5,581
f3,3776,3.6,553
f3,3840,1.0,579
f3,3840,1.1,576
f3,3840,1.2,569
f3,3840,1.3,573
f3,3840,1.4,585
f3,3840,1.5,570
f3,3840,1.6,574
f3,3840,1.7,576
f3,3840,1.8,576
f3,3840,1.9,571
f3,3840,2.0,593
f3,3840,2.1,566
f3,3840,2.2,574
f3,3840,2.3,588
f3,3840,2.4,587
f3,3840,2.5,593
f3,3840,2.6,584
f3,3840,2.7,593
f3,3840,2.8,566
f3,3840,2.9,579
f3,3840,3.0,594
f3,3840,3.1,567
f3,3840,3.2,570
f3,3840,3.3,596
f3,3840,3.4,576
f3,3840,3.5,586
f3,3840,3.6,565
f3,3840,3.7,477
f3,3904,1.0,578
f3,3904,1.1,555
f3,3904,1.2,574
f3,3904,1.3,566
f3,3904,1.4,584
f3,3904,1.5,572
f3,3904,1.6,568
f3,3904,1.7,574
f3,3904,1.8,573
f3,3904,1.9,583
f3,3904,2.0,565
f3,3904,2.1,573
f3,3904,2.2,573
f3,3904,2.3,589
f3,3904,2.4,581
f3,3904,2.5,572
f3,3904,2.6,581
f3,3904,2.7,604
f3,3904,2.8,579
f3,3904,2.9,579
f3,3904,3.0,601
f3,3904,3.1,582
f3,3904,3.2,575
f3,3904,3.3,581
f3,3904,3.4,566
f3,3904,3.5,575
f3,3904,3.6,577
f3,3904,3.7,579
f3,3904,3.8,573
f3,3968,1.0,575
f3,3968,1.1,581
f3,3968,1.2,586
f3,3968,1.3,484
f3,3968,1.4,574
f3,3968,1.5,579
f3,3968,1.6,605
f3,3968,1.7,606
f3,3968,1.8,580
f3,3968,1.9,586
f3,3968,2.0,573
f3,3968,2.1,572
f3,3968,2.2,574
f3,3968,2.3,581
f3,3968,2.4,583
f3,3968,2.5,577
f3,3968,2.6,578
f3,3968,2.7,576
f3,3968,2.8,577
f3,3968,2.9,619
f3,3968,3.0,584
f3,3968,3.1,611
f3,3968,3.2,589
f3,3968,3.3,575
f3,3968,3.4,635
f3,3968,3.5,577
f3,3968,3.6,577
f3,3968,3.7,573
f3,3968,3.8,572
f3,4032,1.0,574
f3,4032,1.1,570
f3,4032,1.2,566
f3,4032,1.3,473
f3,4032,1.4,568
f3,4032,1.5,553
f3,4032,1.6,575
f3,4032,1.7,579
f3,4032,1.8,572
f3,4032,1.9,563
f3,4032,2.0,590
f3,4032,2.1,573
f3,4032,2.2,576
f3,4032,2.3,556
f3,4032,2.4,569
f3,4032,2.5,574
f3,4032,2.6,583
f3,4032,2.7,475
f3,4032,2.8,560
f3,4032,2.9,569
f3,4032,3.0,583
f3,4032,3.1,564
f3,4032,3.2,579
f3,4032,3.3,566
f3,4032,3.4,565
f3,4032,3.5,582
f3,4032,3.6,571
f3,4032,3.7,494
f3,4032,3.8,593
f3,4032,3.9,477
f3,4096,1.0,573
f3,4096,1.1,593
f3,4096,1.2,594
f3,4096,1.3,575
f3,4096,1.4,606
f3,4096,1.5,598
f3,4096,1.6,568
f3,4096,1.7,586
f3,4096,1.8,578
f3,4096,1.9,481
f3,4096,2.0,575
f3,4096,2.1,578
f3,4096,2.2,584
f3,4096,2.3,567
f3,4096,2.4,476
f3,4096,2.5,571
f3,4096,2.6,573
f3,4096,2.7,584
f3,4096,2.8,588
f3,4096,2.9,588
f3,4096,3.0,590
f3,4096,3.1,594
f3,4096,3.2,474
f3,4096,3.3,569
f3,4096,3.4,592
f3,4096,3.5,478
f3,4096,3.6,576
f3,4096,3.7,578
f3,4096,3.8,574
f3,4096,3.9,573
f3,4096,4.0,591
f4,256,0.15,2774
f4,256,0.2,2045
f4,256,0.25,1759
f4,320,0.15,2754
f4,320,0.2,2137
f4,320,0.25,1622
f4,320,0.3,1325
f4,384,0.15,3124
f4,384,0.2,1881
f4,384,0.25,1859
f4,384,0.3,1295
f4,384,0.35,1259
f4,448,0.15,2980
f4,448,0.2,1940
f4,448,0.25,1506
f4,448,0.3,1208
f4,448,0.35,1108
f4,448,0.4,981
f4,512,0.15,3174
f4,512,0.2,1928
f4,512,0.25,1547
f4,512,0.3,1304
f4,512,0.35,1093
f4,512,0.4,1009
f4,512,0.45,871
f4,512,0.5,891
f4,576,0.15,3384
f4,576,0.2,1878
f4,576,0.25,1463
f4,576,0.3,1356
f4,576,0.35,1077
f4,576,0.4,1052
f4,576,0.45,711
f4,576,0.5,884
f4,576,0.55,719
f4,640,0.2,2287
f4,640,0.25,1628
f4,640,0.3,1248
f4,640,0.35,1180
f4,640,0.4,1108
f4,640,0.45,865
f4,640,0.5,927
f4,640,0.55,725
f4,640,0.6,703
f4,704,0.2,2244
f4,704,0.25,1695
f4,704,0.3,1410
f4,704,0.35,1066
f4,704,0.4,1009
f4,704,0.45,929
f4,704,0.5,752
f4,704,0.55,745
f4,704,0.6,681
f4,704,0.65,563
f4,768,0.2,2197
f4,768,0.25,1651
f4,768,0.3,1370
f4,768,0.35,1039
f4,768,0.4,952
f4,768,0.45,834
f4,768,0.5,801
f4,768,0.55,743
f4,768,0.6,702
f4,768,0.65,722
f4,768,0.7,544
f4,768,0.75,595
f4,832,0.25,1505
f4,832,0.3,1365
f4,832,0.35,1090
f4,832,0.4,943
f4,832,0.45,902
f4,832,0.5,756
f4,832,0.55,743
f4,832,0.6,711
f4,832,0.65,734
f4,832,0.7,636
f4,832,0.75,491
f4,832,0.8,558
f4,896,0.25,1760
f4,896,0.3,1383
f4,896,0.35,1046
f4,896,0.4,904
f4,896,0.45,886
f4,896,0.5,799
f4,896,0.55,679
f4,896,0.6,676
f4,896,0.65,632
f4,896,0.7,585
f4,896,0.75,497
f4,896,0.8,504
f4,896,0.85,421
f4,960,0.25,1550
f4,960,0.3,1394
f4,960,0.35,1251
f4,960,0.4,934
f4,960,0.45,911
f4,960,0.5,867
f4,960,0.55,721
f4,960,0.6,659
f4,960,0.65,598
f4,960,0.7,606
f4,960,0.75,652
f4,960,0.8,442
f4,960,0.85,586
f4,960,0.9,401
f4,1024,0.25,1603
f4,1024,0.3,1346
f4,1024,0.35,1190
f4,1024,0.4,896
f4,1024,0.45,817
f4,1024,0.5,767
f4,1024,0.55,851
f4,1024,0.6,690
f4,1024,0.65,558
f4,1024,0.7,635
f4,1024,0.75,525
f4,1024,0.8,440
f4,1024,0.85,490
f4,1024,0.9,400
f4,1024,0.95,514
f4,1024,1.0,536
f4,1088,0.3,1426
f4,1088,0.35,1081
f4,1088,0.4,986
f4,1088,0.45,931
f4,1088,0.5,809
f4,1088,0.55,885
f4,1088,0.6,601
f4,1088,0.65,521
f4,1088,0.7,540
f4,1088,0.75,492
f4,1088,0.8,463
f4,1088,0.85,571
f4,1088,0.9,547
f4,1088,0.95,514
f4,1088,1.0,390
f4,1088,1.05,370
f4,1152,0.3,1193
f4,1152,0.35,1130
f4,1152,0.4,974
f4,1152,0.45,758
f4,1152,0.5,709
f4,1152,0.55,742
f4,1152,0.6,754
f4,1152,0.65,581
f4,1152,0.7,505
f4,1152,0.75,474
f4,1152,0.8,458
f4,1152,0.85,589
f4,1152,0.9,512
f4,1152,0.95,508
f4,1152,1.0,396
f4,1152,1.05,482
f4,1152,1.1,456
f4,1216,0.3,1375
f4,1216,0.35,1104
f4,1216,0.4,919
f4,1216,0.45,825
f4,1216,0.5,790
f4,1216,0.55,552
f4,1216,0.6,545
f4,1216,0.65,600
f4,1216,0.7,528
f4,1216,0.75,495
f4,1216,0.8,629
f4,1216,0.85,583
f4,1216,0.9,446
f4,1216,0.95,535
f4,1216,1.0,410
f4,1216,1.05,379
f4,1216,1.1,337
f4,1216,1.15,362
f4,1280,0.35,1132
f4,1280,0.4,899
f4,1280,0.45,948
f4,1280,0.5,717
f4,1280,0.55,740
f4,1280,0.6,667
f4,1280,0.65,699
f4,1280,0.7,726
f4,1280,0.75,488
f4,1280,0.8,724
f4,1280,0.85,524
f4,1280,0.9,427
f4,1280,0.95,490
f4,1280,1.0,367
f4,1280,1.05,399
f4,1280,1.1,511
f4,1280,1.15,474
f4,1280,1.2,324
f4,1280,1.25,353
f4,1344,0.35,1093
f4,1344,0.4,977
f4,1344,0.45,922
f4,1344,0.5,766
f4,1344,0.55,808
f4,1344,0.6,569
f4,1344,0.65,564
f4,1344,0.7,529
f4,1344,0.75,454
f4,1344,0.8,490
f4,1344,0.85,410
f4,1344,0.9,415
f4,1344,0.95,518
f4,1344,1.0,375
f4,1344,1.05,472
f4,1344,1.1,349
f4,1344,1.15,366
f4,1344,1.2,358
f4,1344,1.25,455
f4,1344,1.3,326
f4,1408,0.35,1120
f4,1408,0.4,1003
f4,1408,0.45,801
f4,1408,0.5,761
f4,1408,0.55,686
f4,1408,0.6,638
f4,1408,0.65,599
f4,1408,0.7,522
f4,1408,0.75,485
f4,1408,0.8,476
f4,1408,0.85,589
f4,1408,0.9,443
f4,1408,0.95,434
f4,1408,1.0,471
f4,1408,1.05,447
f4,1408,1.1,396
f4,1408,1.15,409
f4,1408,1.2,387
f4,1408,1.25,397
f4,1408,1.3,377
f4,1408,1.35,393
f4,1472,0.4,967
f4,1472,0.45,857
f4,1472,0.5,759
f4,1472,0.55,720
f4,1472,0.6,623
f4,1472,0.65,630
f4,1472,0.7,515
f4,1472,0.75,496
f4,1472,0.8,462
f4,1472,0.85,575
f4,1472,0.9,417
f4,1472,0.95,431
f4,1472,1.0,395
f4,1472,1.05,382
f4,1472,1.1,399
f4,1472,1.15,395
f4,1472,1.2,393
f4,1472,1.25,392
f4,1472,1.3,353
f4,1472,1.35,357
f4,1472,1.4,366
f4,1536,0.4,1050
f4,1536,0.45,932
f4,1536,0.5,824
f4,1536,0.55,704
f4,1536,0.6,481
f4,1536,0.65,593
f4,1536,0.7,564
f4,1536,0.75,665
f4,1536,0.8,459
f4,1536,0.85,464
f4,1536,0.9,446
f4,1536,0.95,413
f4,1536,1.0,504
f4,1536,1.05,389
f4,1536,1.1,487
f4,1536,1.15,359
f4,1536,1.2,375
f4,1536,1.25,463
f4,1536,1.3,348
f4,1536,1.35,403
f4,1536,1.4,373
f4,1536,1.45,366
f4,1536,1.5,355
f4,1600,0.4,1017
f4,1600,0.45,868
f4,1600,0.5,709
f4,1600,0.55,702
f4,1600,0.6,661
f4,1600,0.65,588
f4,1600,0.7,551
f4,1600,0.75,536
f4,1600,0.8,496
f4,1600,0.85,420
f4,1600,0.9,413
f4,1600,0.95,428
f4,1600,1.0,406
f4,1600,1.05,358
f4,1600,1.1,373
f4,1600,1.15,362
f4,1600,1.2,402
f4,1600,1.25,549
f4,1600,1.3,334
f4,1600,1.35,377
f4,1600,1.4,355
f4,1600,1.45,363
f4,1600,1.5,379
f4,1600,1.55,373
f4,1664,0.45,1006
f4,1664,0.5,851
f4,1664,0.55,730
f4,1664,0.6,616
f4,1664,0.65,631
f4,1664,0.7,544
f4,1664,0.75,489
f4,1664,0.8,560
f4,1664,0.85,591
f4,1664,0.9,463
f4,1664,0.95,399
f4,1664,1.0,378
f4,1664,1.05,359
f4,1664,1.1,385
f4,1664,1.15,400
f4,1664,1.2,467
f4,1664,1.25,344
f4,1664,1.3,357
f4,1664,1.35,458
f4,1664,1.4,348
f4,1664,1.45,355
f4,1664,1.5,344
f4,1664,1.55,361
f4,1664,1.6,340
f4,1728,0.45,902
f4,1728,0.5,737
f4,1728,0.55,679
f4,1728,0.6,644
f4,1728,0.65,677
f4,1728,0.7,531
f4,1728,0.75,566
f4,1728,0.8,454
f4,1728,0.85,425
f4,1728,0.9,410
f4,1728,0.95,433
f4,1728,1.0,389
f4,1728,1.05,371
f4,1728,1.1,371
f4,1728,1.15,355
f4,1728,1.2,457
f4,1728,1.25,339
f4,1728,1.3,453
f4,1728,1.35,342
f4,1728,1.4,334
f4,1728,1.45,358
f4,1728,1.5,460
f4,1728,1.55,468
f4,1728,1.6,445
f4,1728,1.65,372
f4,1792,0.45,852
f4,1792,0.5,724
f4,1792,0.55,664
f4,1792,0.6,667
f4,1792,0.65,567
f4,1792,0.7,533
f4,1792,0.75,500
f4,1792,0.8,505
f4,1792,0.85,355
f4,1792,0.9,467
f4,1792,0.95,436
f4,1792,1.0,550
f4,1792,1.05,376
f4,1792,1.1,388
f4,1792,1.15,382
f4,1792,1.2,398
f4,1792,1.25,356
f4,1792,1.3,360
f4,1792,1.35,371
f4,1792,1.4,373
f4,1792,1.45,345
f4,1792,1.5,340
f4,1792,1.55,350
f4,1792,1.6,353
f4,1792,1.65,376
f4,1792,1.7,340
f4,1792,1.75,370
f4,1856,0.5,742
f4,1856,0.55,717
f4,1856,0.6,546
f4,1856,0.65,555
f4,1856,0.7,524
f4,1856,0.75,492
f4,1856,0.8,457
f4,1856,0.85,447
f4,1856,0.9,520
f4,1856,0.95,431
f4,1856,1.0,442
f4,1856,1.05,414
f4,1856,1.1,401
f4,1856,1.15,360
f4,1856,1.2,363
f4,1856,1.25,377
f4,1856,1.3,378
f4,1856,1.35,375
f4,1856,1.4,364
f4,1856,1.45,371
f4,1856,1.5,292
f4,1856,1.55,368
f4,1856,1.6,346
f4,1856,1.65,542
f4,1856,1.7,346
f4,1856,1.75,363
f4,1856,1.8,340
f4,1920,0.5,810
f4,1920,0.55,654
f4,1920,0.6,655
f4,1920,0.65,568
f4,1920,0.7,551
f4,1920,0.75,573
f4,1920,0.8,467
f4,1920,0.85,454
f4,1920,0.9,423
f4,1920,0.95,400
f4,1920,1.0,401
f4,1920,1.05,350
f4,1920,1.1,416
f4,1920,1.15,422
f4,1920,1.2,392
f4,1920,1.25,384
f4,1920,1.3,399
f4,1920,1.35,549
f4,1920,1.4,379
f4,1920,1.45,394
f4,1920,1.5,485
f4,1920,1.55,379
f4,1920,1.6,353
f4,1920,1.65,401
f4,1920,1.7,299
f4,1920,1.75,415
f4,1920,1.8,376
f4,1920,1.85,385
f4,1984,0.5,767
f4,1984,0.55,683
f4,1984,0.6,609
f4,1984,0.65,534
f4,1984,0.7,714
f4,1984,0.75,532
f4,1984,0.8,502
f4,1984,0.85,694
f4,1984,0.9,423
f4,1984,0.95,422
f4,1984,1.0,402
f4,1984,1.05,372
f4,1984,1.1,377
f4,1984,1.15,401
f4,1984,1.2,399
f4,1984,1.25,372
f4,1984,1.3,384
f4,1984,1.35,359
f4,1984,1.4,362
f4,1984,1.45,390
f4,1984,1.5,365
f4,1984,1.55,462
f4,1984,1.6,353
f4,1984,1.65,362
f4,1984,1.7,363
f4,1984,1.75,374
f4,1984,1.8,343
f4,1984,1.85,465
f4,1984,1.9,300
f4,2048,0.5,804
f4,2048,0.6,650
f4,2048,0.7,589
f4,2048,0.8,464
f4,2048,0.9,451
f4,2048,1.0,385
f4,2048,1.1,366
f4,2048,1.2,369
f4,2048,1.3,383
f4,2048,1.4,387
f4,2048,1.5,378
f4,2048,1.6,375
f4,2048,1.7,422
f4,2048,1.8,342
f4,2048,1.9,468
f4,2048,2.0,619
f4,2112,0.6,655
f4,2112,0.7,452
f4,2112,0.8,511
f4,2112,0.9,654
f4,2112,1.0,437
f4,2112,1.1,409
f4,2112,1.2,357
f4,2112,1.3,404
f4,2112,1.4,379
f4,2112,1.5,319
f4,2112,1.6,355
f4,2112,1.7,365
f4,2112,1.8,361
f4,2112,1.9,412
f4,2112,2.0,369
f4,2176,0.6,643
f4,2176,0.7,545
f4,2176,0.8,470
f4,2176,0.9,416
f4,2176,1.0,622
f4,2176,1.1,368
f4,2176,1.2,374
f4,2176,1.3,355
f4,2176,1.4,353
f4,2176,1.5,391
f4,2176,1.6,378
f4,2176,1.7,339
f4,2176,1.8,360
f4,2176,1.9,453
f4,2176,2.0,381
f4,2176,2.1,364
